id|gloss
01_1295|انا دوار
01_1296|دوخه وقوف اقدام خطوات انتفاخ
01_1297|انا اب هو اقدام خطوات انتفاخ
01_1298|هو ماء حمى صحن داخل اقدام
01_1299|انا نقص وزن
01_1300|انا انف سيلان دم سيلان مستمر
01_1301|مشكله راتب ابن طلاق راتب ن ف ق ه
01_1302|مشكله اشخاص ضد
01_1303|مشكله اشخاص
01_1304|شخص سيى لا جيد اخر دليل لا_يوجد
01_1305|شخص عوده محكمه
01_1306|شخص سيى هو اكل تجنب رفض رغبه لا
01_1307|دفع سوال محكمه
01_1308|قرار انتهاء شخص جيد اختيار دليل لا_يوجد
01_1309|قرار نعم دليل هو شخص هو
01_1310|سوال محامي
01_1311|قرار سجن افراج
01_1312|شخص طلاق
01_1313|هو رغبه طلاق
01_1314|سبب طلاق ال خ ل ع
01_1315|سبب ال خ ل ع سبب ضد اسره مشكله
01_1316|سبب طلاق ضرب
01_1317|سبب ال خ ل ع خمر مخدرات
01_1318|مشكله موضوع سوال طلاق
01_1319|سوال يوم طلاق
01_1320|مره طلاق واحد
01_1321|طلاق سوال ثلاث
01_1322|طلاق اثنان
01_1323|طلاق سوال واحد
01_1324|سبب طلاق
01_1325|سبب طلاق سبب مشكله مال
01_1326|سبب طلاق هو بنت رغبه منزل خاص
01_1327|سبب طلاق طاعه انا لا_يوجد
01_1328|دفع ال م ه ر
01_1329|لا_يوجد دفع ال م ه ر
01_1330|تقرير تقديم طلب دفع ال م ه ر
01_1331|انتهاء حل
01_1332|زوج مسامحه ال م ه ر
01_1333|لا_يوجد تسليم نصف ال م ه ر
01_1334|سوال اسره تقسيم اشخاص سوال
01_1335|اب هو موت شخص اب هو حياه
01_1336|هو موت هو اب حياه يوجد
01_1337|اب هو موت هواب سامح تقسيم لايريد
01_1338|مشكله موضوع سوال تقسيم دفع
01_1339|تقسيم عمر اصغر
01_1340|وجوب كفاله توقيع ختم
01_1341|قرار محكمه موضوع مشكله نظام غير
01_1342|قرار موضوع مشكله غير نيابه
01_1343|محكمه قرار تقسيم وقف مال حفظ
01_1344|هو موت تقسيم وجوب سوال
01_1345|ولد واحد بنت اثنان تقسيم
01_1346|ماضي انتهاء قرار موضوع هو
01_1347|ابن مولود ال ح ض ا ن ه دفع
01_1348|مولود رضيع مولود ال ر ض ا ع ه
01_1349|شيخ محكمه ازاله موضوع مشكله
01_1350|شيخ محكمه فكر قرار لا
01_1351|مهم تقسيم قبل سلف ازاله اول
01_1352|نظام خاص لا يوجد
01_1353|وجوب شاهد هو حلف والله
01_1354|سوال اشخاص ضد محكمه هذا هذا تقرير اول سوال
01_1355|تاريخ اتقان جلوس
01_1356|استفهام يوجد دليل
01_1357|نعم دليل
01_1358|استفهام دليل سوال
01_1359|انا يوجد شاهد يوجد
01_1360|انا يوجد شهاده ختم ص ك نظام
01_1361|هو سيى قول
01_1362|شخص قول كتابه
01_1363|كتابه شخص مسوول كتابه
01_1364|مشكله موضوع تقسيم
01_1365|سوال خاص مال تقسيم خاص
01_1366|مشكله تقسيم مال خاص
01_1367|تقسيم سوال واحد على ثلاث
01_1368|انواع تقسيم سوال
01_1369|ارض فيلا مال
01_1370|مشكله مشكله ح ض ا ن ه
01_1371|سوال مسوول ام اب اطفال حضن
01_1372|مسوول اطفال حضن سوال اب
01_1373|مسوول اطفال حضن سوال ام
01_1374|مسوول اطفال سوال جد ماضي
01_1375|مسوول اطفال حضن سوال جد بنت
01_1376|استفهام ص ك اطفال حضن يوجد
01_1377|سوال وقت طويل اطفال حضن
01_1378|شروط اطفال حضن سوال
01_1379|مشكله مشكله سوال سلف
01_1380|انواع سوال سلف سوال
01_1381|انا يوجد شاهد يوجد محكمه اخبار مشاهده شاهد
01_1382|انا لا_يوجد شاهد
01_1383|سوال شخص سيى هو هو
01_1384|رغبه محكمه هو وجوب نظام طلب
01_1385|انا رغبه محكمه تنبيه شاهد طلب
01_1386|شاهد شخص قران حلف الله
01_1387|شاهد كذب
01_1388|تاريخ فتح ال ع د ه
01_1389|قبل شهر
01_1390|ال ع د ه طول اربعه_اشهر عشر يوم
01_1391|ال ع د ه سوال ثلاث_اشهر
01_1392|طول بعد ولاده الزوج
01_1393|استفهام زواج حمل يوجد
01_1394|سوال شيخ محكمه
01_1395|سوال محاماه تخصص سوال
01_1396|استفهام شاهد مع هذا شخص قرابه يوجد
01_1397|مشكله قتل موت
01_1398|سوال موت سوال
01_1399|استفهام شخص م ح ص ن
01_1400|لا دفع راتب ن ف ق ه لا_يوجد
01_1401|تاريخ فتح مدرسه اول
01_1402|هو مكتب خاص ال ع م د
01_1403|سوال اطفال مدرسه غرفه داخل
01_1404|استفهام قدره تغيير وقت اختبار
01_1405|استفهام سوال مختبر مكان سوال
01_1406|هو كتاب وجوب شراء
01_1407|سوال تسجيل محاضره جدول
01_1408|يوجد W جوال انترنت يوجد جامعه
01_1409|استفهام مدرسه تخصص
01_1410|سوال طريقه رغبه شهاده لي سوال
01_1411|سوال مكان محاضره
01_1412|تاريخ سوال انتهاء فصل مدرسه
01_1413|مكتبه جامعه كبير
01_1414|تاريخ وقت اختبار نهايه
01_1415|اختبار نهايه الاحد
01_1416|استفهام قدره انا رغبه دراسه الخارج
01_1417|سوال مكان تسجيل
01_1418|سوال وقت خاص جامعه عمل سوال
01_1419|كتاب هذا مهم خارج عمل
01_1420|انا رغبه وقت اتقان حفظ مستشار مدرسه
01_1421|ممنوع غش
01_1422|ممنوع جوال يوجد اختبار ممنوع
01_1423|سوال الان هو جدول فصل الان جيد
01_1424|انا رغبه تغيير تخصص تغيير
01_1425|طريقه سوال W ب لا ك ب و ر د
01_1426|نظام لبس جامعه خاص
01_1427|تاريخ اعلان شهاده اختبار تاريخ سوال
01_1428|سوال شروط تخرج
01_1429|رغبه طباعه جدول جامعه ماضي
01_1430|استفهام هو يوجد مركز مستشفى داخل سوال جامعه
01_1431|بن قهوه خاص ولد مدرسه مغلق
01_1432|استفهام كتاب هذا يوجد مكتبه
01_1433|سوال يوم محاضره سوال واحد اثنان ثلاث
01_1434|انا رغبه بطاقه خاص جامعه رغبه
01_1435|تاريخ فتح اجازه صيف
01_1436|استفهام تاريخ وقت اجتماع مع د
01_1437|استفهام يوجد نسبه خاص مدرسه منخفض
01_1438|سوال رغبه شكوى جامعه
01_1439|يوجد تدريب معرفه خاص مدرسه
01_1440|استفهام سوال نظام خاص غ سوال
01_1441|رغبه مدرسه هذا جدول حذف انسحاب
01_1442|تاريخ سوال انتهاء مبادره مشروع خطه تقديم تاريخ سوال
01_1443|كتاب مشروع خطه موضوع سوال
01_1444|الان دعم مدرسه د
01_1445|انا رغبه تسجيل منزل جامعه نوم
01_1446|سوال دفع جامعه مدرسه مال سوال سن الان
01_1447|سوال كتاب ثاني اختيار لا ثاني سوال
01_1448|غدا تقديم كتاب تقديم
01_1449|سوال رغبه تطوع خاص جامعه داخل
01_1450|سوال مسوول غرفه جامعه
01_1451|استفهام شروط تخرج شروط سوال
01_1452|سوال دفع دراسه جامعه
01_1453|تاريخ سوال دفع وجوب
01_1454|هو تخصص سوال
01_1455|تخصص كيمياء ف ز ا ء
01_1456|انا رغبه وقت مسوول جامعه
01_1457|سوال غرفه مدرسه مكتبه سوال
01_1458|انا قدره انضمام مشاركه ترفيه انواع خارج
01_1459|تاريخ فتح جدول قريب فصل ثاني قريب
01_1460|سوال رغبه خطاب تقديم مال مساعده جامعه
01_1461|موقع خاص جامعه سيى
01_1462|رغبه تاخير فكره خطه
01_1463|انا قدره كتابه انا جيد قدره هو
01_1464|تاريخ سوال كتاب توزيع كتاب تاريخ سوال
01_1465|الان محاضره اضافه اضافه يوجد
01_1466|انا رغبه خطاب تاجيل دراسه جامعه دراسه
01_1467|يوجد نظام معرفه بعد لابتوب قدره
01_1468|يوجد جدول غير ضد غير وقت مشابه
01_1469|تاريخ فتح اختبار فصل
01_1470|رغبه تسجيل جدول لا
01_1471|تسجيل اختيار تسجيل اغلاق
01_1472|سوال اختبار نسبه سوال
01_1473|اختبار سهل
01_1474|انا دراسه سوال د تخصص
01_1475|تعليم معرفه جهل لايفهم هو
01_1476|معلم هو سعيد لا
01_1477|معلم واضح
01_1478|سوال مكان اختبار
01_1479|انا قدره نسبه عالي قدره الحمدلله
01_1480|انا ماضي غ
01_1481|سبب هو غ
01_1482|انا منزل كتاب كتابه ارسال ايميل
01_1483|انا دخول ب لا ك و ر د دخول لا
01_1484|كتابه منزل كتابه لا
01_1485|اعاده محاضره
01_1486|سوال كتاب طلب اختيار سوال
01_1487|خطاب خطه مشروع ماضي انتهاء
01_1488|اعاده اختبار قدره هو
01_1489|انا رغبه نسبه قدره رغبه
01_1490|قدره قدره
01_1491|انا الان محاضره الان
01_1492|سوال اشخاص خطه مشروع سوال
01_1493|كتابه منزل خطا
01_1494|انا رغبه حب سوال رياضه
01_1495|هو مدير مدرسه
01_1496|شهاده اعطاء شهاده غدا
01_1497|ك خطه هو
01_1498|سوال غرفه خاص مدرسه
01_1499|الان باص خاص مدرسه اشخاص
01_1500|اذن كتاب اعطاء نظر هو
03_1001|سوال رغبه قدره مشاهده د
03_1002|استفهام هو شعور راس الم
03_1003|انا ام ابره كيمياء سرطان خاص
03_1004|سوال درجه_حراره حمى هو سوال
03_1005|استفهام هو رغبه مهم رغبه شراب_دواء رغبه هو
03_1006|سوال قسم خطر
03_1007|استفهام هو تعب مرض انواع سوال
03_1008|استفهام هو يوجد تامين مستشفى
03_1009|استفهام هو حكه دواء انواع يوجد
03_1010|سوال تحليل مختبر اخر شهاده سوال
03_1011|تاريخ اخر زياره د ذهاب تاريخ سوال
03_1012|هو رغبه ضماد تبديل رغبه هو
03_1013|هو شعور دوخه
03_1014|هو رغبه كرسي متحرك
03_1015|هو استفهام هو دواء الان دواء يوجد لا
03_1016|راس الم سوال شعور سوال
03_1017|هو حركه_يد مشي قدره
03_1018|سوال صيدليه مستشفى سوال
03_1019|سوال مختبر
03_1020|مختبر طابق ثاني
03_1021|صيدليه طابق اول
03_1022|سوال وقت عمليه
03_1023|هو رغبه تحليل دم
03_1024|هو الم صدر الم هو
03_1025|قليل انتظار غرفه
03_1026|تاريخ فتح تدريب حرك_يد
03_1027|هو استفهام هو حمى درجه_حراره يوجد
03_1028|سوال غرفه مرض
03_1029|استفهام هو قديم دم مرض يوجد
03_1030|هو رغبه ماء شرب هو
03_1031|استفهام وزن سوال
03_1032|سوال استفهام طول سوال
03_1033|هو تنفس استفراغ يوجد
03_1034|هو وجوب هو انتظار راحه بقاء
03_1035|هو شعور حكه يوجد
03_1036|هو انا تاريخ ذهاب انتهاء مستشفى
03_1037|رغبه دواء زياده رغبه هو
03_1038|هو توقيع هنا
03_1039|هو رغبه توقيع د
03_1040|رغبه توقيع مرض شخص
03_1041|سوال يوم دواء سوال
03_1042|هو رياضه انتقان يوجد
03_1043|هو الان شعور سعيد يوجد
03_1044|استفهام هو تنفس صعب سوال
03_1045|هو شعور راس الم
03_1046|هو قدوه شروط د
03_1047|هو يوم دواء يوجد
03_1048|هو رغبه هو دواء الم ازاله
03_1049|سوال غرفه فحص
03_1050|هو شعور استفراغ يوجد
03_1051|سوال ظهر الم يوجد
03_1052|هو رغبه هو يوجد تنفس راحه يوجد
03_1053|تاريخ فتح يد كسر تاريخ سوال
03_1054|رغبه ضغط شوف سوال
03_1055|هو بطن نار يوجد
03_1056|الان دوخه تعب يوجد هو
03_1057|استفهام هو سكر هو يوجد
03_1058|تاريخ جاهز شهاده جسم صوره اشعه تاريخ جاهز تاريخ سوال
03_1059|هو رغبه استشاره نفسيه استشاره معرفه
03_1060|هو رياضه V دواء يوجد هو
03_1061|تاريخ اخر دواء تاريخ سوال
03_1062|هو شعور بطن الم يوجد
03_1063|هو سمع ضعف هو
03_1064|وجوب قدوه د معرفه شروط بعد عمليه
03_1065|هو امساك بطن هو
03_1066|هو رغبه هو مساعده مشي هو
03_1067|هو دواء اتقان عاده جدول سوال
